user_id,item_id,age,gender,user_level,purchase_freq,total_spend,register_days,follow_num,fans_num,price,discount_rate,category,title_length,title_emo_score,img_count,has_video,like_num,comment_num,share_num,collect_num,is_follow_author,add2cart,coupon_received,coupon_used,pv_count,last_click_gap,interaction_rate,purchase_intent,freshness_score,social_influence,label
U00000147,I00081735,21,0,4,6,5117.42,698,11,0,22.18,0.222,家居日用,30,0.565,4,0,4,0,0,0,0,1,0,0,2,5.3,1.333,5.0,0.819,6.66,1
U00000148,I00075451,24,0,3,5,1223.9,517,41,0,39.8,0.279,美妆个护,31,0.625,5,1,8,1,1,1,0,0,0,0,5,10.6,2.417,0.1,0.694,12.08,1
U00000149,I00022300,29,0,5,11,846.65,928,10,2,91.35,0.274,美妆个护,16,0.839,2,0,173,34,20,52,0,0,1,1,5,22.3,63.167,8.2,0.518,315.84,0
U00000150,I00043586,20,0,3,1,5213.09,876,100,2,129.05,0.174,服饰鞋包,34,0.627,1,1,3,0,0,0,1,0,0,0,4,9.6,0.6,0.0,0.714,13.0,1
U00000151,I00064045,19,0,6,9,619.52,512,2,0,97.7,0.0,数码家电,23,0.403,3,1,1,0,0,0,0,0,0,0,6,13.6,0.143,0.0,0.638,0.72,0
U00000152,I00042558,32,0,6,41,2205.64,497,10,0,79.76,0.1,美妆个护,31,0.627,1,0,0,0,0,0,0,0,0,0,5,1.3,0.0,0.0,0.949,0.0,1
U00000153,I00049081,34,1,4,9,406.04,939,2,0,103.56,0.204,食品生鲜,54,0.601,4,0,8,2,0,1,0,0,0,0,6,4.9,1.929,0.1,0.83,9.64,0
U00000154,I00002694,18,0,4,2,3760.01,406,23,0,251.66,0.227,食品生鲜,35,0.611,4,0,4,0,0,0,0,0,0,0,22,2.3,0.174,0.0,0.913,0.87,1
U00000155,I00069164,29,0,7,5,2584.53,594,2,1,33.79,0.044,服饰鞋包,38,0.63,1,0,6,1,0,1,0,0,0,0,1,21.8,4.75,0.1,0.524,23.75,1
U00000156,I00025940,29,1,4,4,3065.61,552,18,0,31.62,0.06,服饰鞋包,5,0.593,2,1,1,0,0,0,0,0,1,0,69,10.5,0.014,3.0,0.696,0.07,0
U00000157,I00048926,18,1,6,15,1216.32,214,8,2,30.91,0.288,服饰鞋包,34,0.469,3,0,2,0,0,0,0,0,0,0,4,8.8,0.4,0.0,0.732,2.0,1
U00000158,I00042942,29,1,2,5,1177.69,965,60,1,136.57,0.313,服饰鞋包,37,0.557,6,0,3,0,0,0,0,0,0,0,1,4.1,1.5,0.0,0.854,7.5,1
U00000159,I00021835,31,1,4,5,1969.48,429,36,1,80.99,0.04,服饰鞋包,14,0.467,7,0,13,1,0,4,0,0,0,0,10,26.3,1.909,0.4,0.477,9.54,1
U00000160,I00018048,31,0,4,32,3548.18,515,12,1,31.04,0.028,服饰鞋包,27,0.645,3,0,13,1,1,2,1,0,0,0,4,7.4,4.2,0.2,0.764,31.0,0
U00000161,I00026106,24,0,6,7,1292.28,945,13,0,12.43,0.0,数码家电,38,0.417,3,0,188,42,22,43,0,1,0,0,2,12.8,134.167,9.3,0.652,670.84,0
U00000162,I00075767,29,0,1,24,1553.88,341,23,0,45.77,0.388,服饰鞋包,22,0.755,2,1,35,8,4,11,0,0,0,0,67,37.6,1.169,1.1,0.39,5.85,0
U00000163,I00015708,28,0,5,2,903.58,359,9,2,57.82,0.124,数码家电,32,0.609,8,0,0,0,0,0,0,0,1,1,24,4.3,0.0,3.0,0.848,0.0,0
U00000164,I00021977,27,0,5,10,1368.01,633,4,0,85.9,0.233,服饰鞋包,14,0.704,4,1,25,4,2,9,1,0,0,0,2,2.1,17.5,0.9,0.92,97.5,1
U00000165,I00044263,33,0,4,4,718.89,711,23,0,78.9,0.134,服饰鞋包,38,0.747,1,0,9,1,1,2,0,1,0,0,2,3.7,5.667,5.2,0.866,28.34,1
U00000166,I00023777,19,0,5,27,994.6,687,47,1,42.58,0.022,食品生鲜,5,0.824,7,0,38,6,2,6,0,0,0,0,12,10.8,5.0,0.6,0.69,25.0,0
U00000167,I00030081,20,0,4,9,549.03,100,67,0,112.04,0.0,美妆个护,34,0.491,2,0,18,2,1,3,0,0,0,0,11,5.1,2.458,0.3,0.825,12.29,0
U00000168,I00066843,18,0,4,29,1625.63,374,53,1,58.51,0.226,数码家电,19,0.359,2,1,0,0,0,0,0,0,0,0,3,22.7,0.0,0.0,0.514,0.0,0
U00000169,I00061374,34,0,1,13,516.37,911,37,0,93.92,0.284,美妆个护,50,0.639,5,1,18,2,1,5,1,1,0,0,19,32.9,1.625,5.5,0.422,18.12,1
U00000170,I00006777,26,1,4,11,788.72,209,59,0,206.32,0.0,服饰鞋包,15,0.696,5,0,227,53,15,60,0,0,0,0,10,3.8,42.545,6.0,0.863,212.73,0
U00000171,I00055017,21,1,3,7,1083.7,381,4,1,24.38,0.1,数码家电,17,0.594,2,0,58,10,4,10,1,0,0,0,8,2.9,11.667,1.0,0.892,68.34,1
U00000172,I00009475,36,1,5,9,1827.66,473,28,0,129.78,0.141,数码家电,22,0.583,3,0,5,1,0,1,0,0,0,0,1,5.1,4.25,0.1,0.825,21.25,0
U00000173,I00058054,24,0,7,9,4366.57,601,17,0,193.06,0.0,数码家电,43,0.643,2,1,2,0,0,0,0,0,0,0,3,9.6,0.5,0.0,0.714,2.5,0
U00000174,I00021960,18,1,5,10,7541.57,952,13,0,115.44,0.467,服饰鞋包,28,0.463,3,1,21,6,2,7,0,0,0,0,1,14.9,24.75,0.7,0.617,123.75,0
U00000175,I00005531,21,1,4,8,1146.08,351,28,0,184.82,0.124,美妆个护,39,0.322,2,0,229,60,18,71,0,0,0,0,1,22.8,254.75,7.1,0.513,1273.75,0
U00000176,I00003749,27,0,4,37,898.97,258,37,0,41.85,0.0,食品生鲜,42,0.636,3,0,0,0,0,0,0,0,0,0,1,5.6,0.0,0.0,0.811,0.0,0
U00000177,I00013546,29,0,2,6,12889.11,594,21,0,19.83,0.299,美妆个护,29,0.522,2,0,22,3,2,4,0,0,0,0,6,26.6,5.714,0.4,0.474,28.57,0
U00000178,I00066200,21,0,4,3,580.74,888,15,0,335.66,0.185,家居日用,30,0.579,1,0,3,0,0,1,1,0,0,0,9,18.9,0.45,0.1,0.559,12.25,1
U00000179,I00034767,23,0,4,7,5183.88,546,10,0,26.25,0.0,服饰鞋包,52,0.558,3,0,6,0,0,2,0,1,0,0,5,28.9,1.5,5.2,0.454,7.5,0
U00000180,I00073531,22,0,5,5,1206.59,652,1,5,74.47,0.287,服饰鞋包,39,0.504,4,0,4,0,0,1,0,0,0,0,31,21.1,0.172,0.1,0.532,0.86,0
U00000181,I00061088,31,1,7,7,2678.75,804,17,0,197.68,0.068,其他,48,0.406,4,1,12,1,0,2,0,0,1,1,11,43.2,1.417,3.2,0.357,7.08,1
U00000182,I00068841,37,0,4,5,2808.57,392,4,0,8.54,0.0,服饰鞋包,32,0.777,4,0,46,9,3,11,0,0,0,0,26,0.1,3.315,1.1,0.996,16.58,1
U00000183,I00054385,20,0,4,40,1810.01,736,34,2,203.74,0.217,家居日用,26,0.27,6,0,2,0,0,0,0,0,0,0,5,31.5,0.333,0.0,0.432,1.66,0
U00000184,I00051006,38,0,3,19,945.71,547,5,0,186.86,0.29,食品生鲜,14,0.602,2,0,9,1,1,2,0,0,0,0,51,0.1,0.327,0.2,0.996,1.64,0
U00000185,I00046577,28,0,3,8,1771.14,461,4,0,24.3,0.0,食品生鲜,29,0.463,2,1,11,2,1,3,0,0,0,0,32,14.0,0.682,0.3,0.632,3.41,0
U00000186,I00039354,25,1,5,32,3449.15,8,21,0,81.15,0.241,美妆个护,11,0.739,4,0,16,2,2,4,0,0,0,0,4,31.2,6.4,0.4,0.435,32.0,0
U00000187,I00062004,24,1,2,8,12259.09,429,7,0,53.09,0.458,美妆个护,24,0.283,4,0,10,2,1,3,0,0,0,0,17,10.8,1.194,0.3,0.69,5.97,0
U00000188,I00083212,18,0,3,25,383.51,558,21,1,54.47,0.167,服饰鞋包,6,0.52,4,1,31,4,4,11,0,0,0,0,1,7.7,33.75,1.1,0.757,168.75,1
U00000189,I00052734,19,1,5,3,7374.0,360,9,1,18.14,0.0,数码家电,6,0.685,1,0,16,2,2,5,0,0,0,0,4,0.9,6.7,0.5,0.964,33.5,0
U00000190,I00065319,18,1,4,1,2884.52,457,4,0,75.04,0.105,美妆个护,37,0.777,2,0,59,7,3,9,1,0,0,0,10,13.5,8.682,0.9,0.64,53.41,1
U00000191,I00089475,18,0,6,10,6779.87,695,4,0,14.84,0.166,家居日用,28,0.573,3,0,0,0,0,0,0,0,0,0,11,6.5,0.0,0.0,0.787,0.0,0
U00000192,I00023665,29,0,4,3,3330.44,818,5,0,297.81,0.0,服饰鞋包,28,0.69,4,0,38,8,2,9,0,0,0,0,10,6.8,6.682,0.9,0.779,33.41,0
U00000193,I00067173,43,0,3,14,1552.8,330,3,0,69.25,0.207,美妆个护,39,0.602,6,0,63,17,6,24,0,0,1,0,20,17.8,7.19,5.4,0.574,35.95,0
U00000194,I00085617,20,0,2,7,253.23,827,3,0,124.64,0.453,服饰鞋包,12,0.534,3,0,1,0,0,0,0,0,0,0,3,14.3,0.25,0.0,0.627,1.25,0
U00000195,I00026737,24,0,6,5,4569.95,397,11,0,23.96,0.171,美妆个护,20,0.655,3,0,13,3,1,3,0,0,1,1,11,19.4,2.208,3.3,0.553,11.04,1
U00000196,I00000855,34,1,4,2,3853.29,311,14,0,82.62,0.0,美妆个护,9,0.59,5,0,120,19,12,43,0,0,0,0,3,8.0,64.625,4.3,0.75,323.12,0
U00000197,I00038624,18,1,4,11,1643.19,386,34,0,46.84,0.0,服饰鞋包,31,0.541,5,0,23,4,1,4,0,0,1,1,4,8.5,8.0,3.4,0.738,40.0,1
U00000198,I00007393,18,0,3,5,3418.31,1,9,1,13.86,0.074,服饰鞋包,29,0.606,4,0,1,0,0,0,0,0,0,0,8,0.8,0.111,0.0,0.968,0.56,0
U00000199,I00055681,18,0,4,8,2907.15,641,9,0,180.92,0.0,服饰鞋包,5,0.426,5,0,4,1,0,0,0,0,1,0,6,0.6,0.857,3.0,0.976,4.28,0
U00000200,I00046718,27,0,2,2,1697.51,26,13,4,39.93,0.122,服饰鞋包,24,0.612,2,0,16,1,1,3,1,1,0,0,10,13.4,2.318,5.3,0.642,21.59,1
U00000201,I00087093,21,0,5,14,1112.71,1104,48,0,61.91,0.0,数码家电,27,0.574,2,0,10,1,1,3,0,0,0,0,10,17.8,1.773,0.3,0.574,8.86,0
U00000202,I00050860,18,0,6,4,3771.38,1046,3,1,132.77,0.166,家居日用,17,0.787,1,0,2,0,0,0,0,1,0,0,3,19.3,0.5,5.0,0.554,2.5,1
U00000203,I00026310,21,0,7,8,641.39,885,10,0,57.67,0.222,美妆个护,5,0.647,2,0,6,1,0,1,1,0,0,0,10,3.8,0.864,0.1,0.863,14.32,1
U00000204,I00087456,33,0,3,12,2092.37,170,162,2,33.9,0.121,服饰鞋包,54,0.428,4,0,91,21,4,23,0,0,0,0,7,12.5,22.438,2.3,0.658,112.19,0
U00000205,I00063735,23,0,3,5,1111.53,363,15,0,23.84,0.0,美妆个护,46,0.732,4,0,2,0,0,0,0,1,0,0,7,1.3,0.25,5.0,0.949,1.25,1
U00000206,I00070468,33,1,2,9,1285.09,268,18,2,82.79,0.0,数码家电,28,0.731,1,0,14,4,0,5,0,1,0,0,21,2.4,1.341,5.5,0.909,6.7,1
U00000207,I00052663,29,0,2,5,6552.36,693,17,0,714.29,0.13,食品生鲜,28,0.512,5,1,24,5,1,8,1,1,0,0,6,16.2,7.0,5.8,0.597,45.0,1
U00000208,I00012689,27,0,5,16,969.93,731,4,0,108.73,0.0,美妆个护,50,0.495,2,0,5,0,0,1,0,0,1,1,11,20.2,0.542,3.1,0.543,2.71,1
U00000209,I00025343,26,1,4,12,272.37,651,60,0,275.65,0.192,服饰鞋包,26,0.508,8,0,134,18,19,51,0,0,1,0,1,1.7,151.75,8.1,0.934,758.75,0
U00000210,I00037158,31,0,2,7,1067.42,115,9,2,122.35,0.235,数码家电,44,0.809,2,1,12,1,0,2,0,0,0,0,2,2.6,5.667,0.2,0.902,28.34,0
U00000211,I00067864,28,1,4,5,8413.31,244,77,0,95.35,0.0,食品生鲜,41,0.801,1,1,113,28,8,44,0,0,0,0,3,1.6,64.75,4.4,0.938,323.75,1
U00000212,I00052084,27,0,2,50,754.95,512,19,1,32.88,0.355,服饰鞋包,23,0.494,3,1,9,2,0,3,0,0,1,1,11,3.3,1.458,3.3,0.879,7.29,1
U00000213,I00065734,18,0,6,14,1575.42,662,4,0,245.15,0.135,服饰鞋包,6,0.597,3,0,22,3,1,3,0,1,1,1,17,6.1,1.972,8.3,0.797,9.86,1
U00000214,I00089046,23,0,2,1,3635.42,1,25,0,44.46,0.279,数码家电,25,0.389,2,0,11,3,0,3,1,1,1,0,3,11.3,5.375,8.3,0.68,36.88,1
U00000215,I00034699,18,1,1,20,1386.73,350,25,0,43.76,0.0,服饰鞋包,29,0.712,3,0,2,0,0,0,0,1,1,1,2,2.6,0.667,8.0,0.902,3.34,1
U00000216,I00080624,18,0,6,4,3363.64,658,21,1,56.22,0.21,食品生鲜,25,0.552,2,0,5,0,0,1,1,0,0,0,2,0.1,2.167,0.1,0.996,20.84,1
U00000217,I00022672,34,0,5,3,752.28,540,4,4,8.05,0.144,食品生鲜,13,0.54,1,0,30,4,2,11,0,1,0,0,12,14.5,4.654,6.1,0.623,23.27,0
U00000218,I00025185,25,1,4,15,8096.76,808,66,0,242.65,0.0,服饰鞋包,34,0.799,4,0,0,0,0,0,0,1,0,0,1,11.0,0.0,5.0,0.686,0.0,1
U00000219,I00042108,39,0,5,11,3162.64,282,9,0,82.59,0.127,服饰鞋包,5,0.767,4,0,6,1,0,1,0,0,1,1,18,25.0,0.5,3.1,0.49,2.5,0
U00000220,I00086203,32,0,1,6,5184.7,333,34,3,218.38,0.0,美妆个护,32,0.42,1,1,7,2,0,2,0,0,0,0,26,6.0,0.519,0.2,0.8,2.6,0
U00000221,I00051664,20,0,5,4,8099.88,122,14,0,71.39,0.245,其他,29,0.791,5,1,22,5,2,8,0,0,0,0,1,16.6,25.0,0.8,0.591,125.0,0
U00000222,I00015709,23,0,3,4,388.42,594,24,0,75.6,0.0,家居日用,49,0.642,4,1,8,1,0,1,0,1,0,0,3,49.3,2.875,5.1,0.327,14.38,0
U00000223,I00049812,31,0,6,4,1199.81,322,8,0,23.33,0.241,服饰鞋包,42,0.673,3,0,0,0,0,0,0,0,0,0,4,1.1,0.0,0.0,0.956,0.0,1
U00000224,I00002812,30,1,2,2,1363.5,671,8,2,56.48,0.0,服饰鞋包,49,0.834,1,0,6,0,0,2,1,0,0,0,13,6.8,0.643,0.2,0.779,13.22,0
U00000225,I00056251,34,1,6,8,1963.63,415,16,0,86.45,0.0,服饰鞋包,26,0.679,3,0,2578,750,326,504,0,1,1,0,1,27.5,2906.0,58.4,0.466,14530.0,1
U00000226,I00072083,18,0,5,9,2421.5,810,5,0,34.8,0.105,美妆个护,36,0.441,1,1,4,1,0,1,0,0,0,0,3,43.8,1.875,0.1,0.354,9.38,1
U00000227,I00034755,18,0,1,12,3173.27,408,73,0,114.4,0.0,家居日用,39,0.583,4,0,8,0,0,2,0,0,0,0,14,32.3,0.733,0.2,0.426,3.66,0
U00000228,I00011412,21,0,2,14,3783.83,978,12,0,175.72,0.176,服饰鞋包,37,0.597,4,1,12,3,0,4,0,0,0,0,6,19.8,3.429,0.4,0.548,17.14,1
U00000229,I00002912,31,0,3,12,3107.81,326,7,5,45.93,0.228,美妆个护,37,0.411,3,0,0,0,0,0,0,0,0,0,2,2.5,0.0,0.0,0.906,0.0,1
U00000230,I00067271,32,0,4,5,5209.71,381,7,1,81.57,0.0,食品生鲜,29,0.238,3,0,13,3,0,2,0,0,0,0,10,1.2,2.0,0.2,0.952,10.0,0
U00000231,I00083764,18,1,3,18,418.74,504,9,0,127.84,0.091,服饰鞋包,31,0.828,4,1,7,0,0,1,0,1,0,0,3,5.0,2.125,5.1,0.828,10.62,0
U00000232,I00008681,19,0,5,50,1638.95,1022,29,0,149.38,0.0,食品生鲜,29,0.801,3,0,21,2,2,3,0,0,0,0,1,0.9,17.75,0.3,0.964,88.75,0
U00000233,I00084897,30,0,6,20,2102.84,579,2,0,38.73,0.0,美妆个护,56,0.269,4,1,24,7,2,3,0,0,0,0,4,18.8,9.7,0.3,0.561,48.5,0
U00000234,I00083880,18,0,6,4,3665.54,572,8,0,367.74,0.0,家居日用,7,0.714,6,0,13,1,1,3,0,1,1,1,2,1.2,7.5,8.3,0.952,37.5,0
U00000235,I00071296,28,0,4,5,7912.29,732,16,0,62.7,0.0,家居日用,41,0.583,4,0,3,0,0,0,0,0,0,0,28,35.2,0.103,0.0,0.405,0.52,0
U00000236,I00088615,30,1,1,6,1950.95,671,3,0,85.67,0.0,服饰鞋包,20,0.323,3,0,0,0,0,0,0,1,0,0,27,11.4,0.0,5.0,0.678,0.0,1
U00000237,I00011112,22,0,3,25,1095.97,105,6,0,76.04,0.057,家居日用,38,0.681,3,1,28,6,2,5,0,0,0,0,10,6.7,4.864,0.5,0.782,24.32,0
U00000238,I00037505,27,1,4,18,3193.62,1,9,0,96.31,0.0,服饰鞋包,17,0.653,3,1,35,9,1,9,0,0,0,0,2,6.4,23.167,0.9,0.789,115.84,0
U00000239,I00001803,25,0,3,8,3366.28,1144,2,0,279.43,0.0,美妆个护,47,0.473,3,0,18,2,1,4,1,1,0,0,2,7.2,10.333,5.4,0.769,61.66,1
U00000240,I00008156,30,1,3,9,6722.0,442,4,0,30.39,0.0,美妆个护,9,0.606,2,1,0,0,0,0,0,0,1,0,1,4.6,0.0,3.0,0.839,0.0,0
U00000241,I00073657,24,1,3,2,841.15,636,1,0,39.36,0.0,食品生鲜,38,0.698,8,1,3,0,0,1,0,1,1,1,6,3.1,0.643,8.1,0.886,3.22,1
U00000242,I00039385,18,0,4,1,4086.68,625,8,0,13.49,0.147,服饰鞋包,34,0.382,2,0,31,4,3,9,0,0,0,0,14,6.0,4.1,0.9,0.8,20.5,0
U00000243,I00047255,31,1,5,15,3196.0,732,4,0,138.63,0.0,家居日用,31,0.336,2,0,0,0,0,0,1,0,0,0,8,1.4,0.0,0.0,0.945,10.0,0
U00000244,I00021919,26,1,1,3,2363.7,353,12,0,46.04,0.0,美妆个护,5,0.616,2,0,18,4,2,6,0,0,0,0,5,0.1,6.833,0.6,0.996,34.16,0
U00000245,I00085982,31,0,4,15,495.73,869,36,0,35.27,0.0,数码家电,47,0.752,3,1,17,3,1,4,0,0,0,0,5,0.1,5.333,0.4,0.996,26.66,0
U00000246,I00060714,19,0,6,9,1530.26,39,5,0,37.78,0.0,服饰鞋包,26,0.439,6,1,36,9,2,10,0,0,0,0,3,7.8,18.75,1.0,0.755,93.75,0
U00000247,I00030307,24,0,5,14,1419.78,602,5,0,20.56,0.0,服饰鞋包,13,0.818,1,0,6,1,0,1,0,0,1,1,1,12.7,4.75,3.1,0.654,23.75,1
U00000248,I00016647,22,0,7,5,5571.44,714,32,1,43.55,0.0,服饰鞋包,30,0.811,3,0,14,2,1,3,0,0,0,0,14,35.1,1.7,0.3,0.406,8.5,0
U00000249,I00046844,33,0,4,11,2627.58,831,14,0,187.63,0.065,服饰鞋包,36,0.578,1,1,16,2,1,5,0,0,0,0,2,58.1,10.167,0.5,0.292,50.84,0
U00000250,I00016372,32,0,3,7,2038.59,751,94,0,51.55,0.051,美妆个护,27,0.395,6,0,2,0,0,0,0,0,0,0,6,2.0,0.286,0.0,0.923,1.43,1
U00000251,I00077372,38,1,6,22,1308.94,1173,19,0,93.6,0.0,美妆个护,27,0.726,7,0,25,3,2,4,0,0,0,0,3,7.1,10.75,0.4,0.772,53.75,0
U00000252,I00002050,25,0,3,6,3833.63,468,8,0,251.39,0.176,数码家电,41,0.453,3,0,9,2,1,2,0,0,0,0,6,0.9,2.714,0.2,0.964,13.57,0
U00000253,I00031617,18,0,6,10,344.17,723,18,1,98.59,0.0,服饰鞋包,47,0.391,4,1,16,1,0,6,0,0,0,0,2,4.3,9.0,0.6,0.848,45.0,0
U00000254,I00020933,18,1,3,17,1922.68,554,48,1,96.91,0.0,美妆个护,38,0.549,1,0,184,45,14,50,0,1,0,0,2,0.1,130.333,10.0,0.996,651.66,1
U00000255,I00029856,33,0,5,8,668.95,252,11,0,22.26,0.0,服饰鞋包,41,0.584,3,0,48,7,6,8,0,0,0,0,7,1.6,11.5,0.8,0.938,57.5,0
U00000256,I00061435,37,0,6,3,5204.07,839,17,2,53.28,0.0,服饰鞋包,36,0.542,3,1,5,0,0,1,0,0,0,0,2,24.3,2.167,0.1,0.497,10.84,0
U00000257,I00072695,18,0,6,2,4692.03,416,16,0,176.93,0.07,服饰鞋包,27,0.685,1,1,43,4,2,14,0,0,1,0,22,0.7,3.391,4.4,0.972,16.95,1
U00000258,I00043017,22,0,6,9,1286.89,263,4,0,951.98,0.241,美妆个护,27,0.369,4,0,2,0,0,0,0,1,0,0,1,0.7,1.0,5.0,0.972,5.0,0
U00000259,I00007401,18,0,5,26,6856.07,133,6,1,119.99,0.0,食品生鲜,28,0.427,2,1,13,2,1,4,0,0,0,0,5,7.5,4.333,0.4,0.762,21.66,0
U00000260,I00042643,42,0,4,13,2397.6,274,4,0,37.27,0.415,服饰鞋包,21,0.189,2,0,30,4,4,5,0,0,0,0,16,14.2,3.382,0.5,0.628,16.91,0
U00000261,I00015152,29,1,3,50,2589.22,975,1,0,145.29,0.0,家居日用,11,0.359,1,0,2,0,0,0,0,0,0,0,1,13.5,1.0,0.0,0.64,5.0,0
U00000262,I00051408,19,0,2,9,3054.55,635,22,2,84.63,0.36,服饰鞋包,12,0.583,3,0,16,4,1,2,0,0,0,0,10,25.7,2.727,0.2,0.483,13.64,1
U00000263,I00066691,19,0,6,4,466.26,277,15,0,72.05,0.142,美妆个护,20,0.616,1,1,1,0,0,0,0,0,0,0,1,27.4,0.5,0.0,0.467,2.5,1
U00000264,I00004500,38,0,3,30,1807.18,678,35,0,62.13,0.076,食品生鲜,29,0.664,5,0,23,3,1,7,0,0,1,1,19,11.0,2.125,3.7,0.686,10.62,0
U00000265,I00006296,31,1,5,30,3696.86,724,47,0,221.87,0.106,家居日用,6,0.663,7,0,8,2,1,2,0,0,0,0,5,17.2,3.0,0.2,0.583,15.0,0
U00000266,I00059041,26,0,5,3,2787.91,1105,22,0,40.2,0.231,数码家电,22,0.624,5,0,23,5,2,8,0,0,0,0,23,6.8,2.125,0.8,0.779,10.62,0
U00000267,I00012184,23,0,4,3,1744.48,473,25,0,367.58,0.101,食品生鲜,29,0.653,5,1,1,0,0,0,0,0,0,0,15,3.1,0.062,0.0,0.886,0.31,0
U00000268,I00029300,23,0,5,5,1275.6,347,30,1,160.02,0.197,数码家电,39,0.484,2,1,36,6,4,11,0,1,0,0,18,2.0,4.026,6.1,0.923,20.13,1
U00000269,I00012875,18,0,2,19,1306.38,853,9,6,25.2,0.047,服饰鞋包,19,0.404,3,0,11,2,1,2,1,0,0,0,3,5.2,5.25,0.2,0.822,36.25,0
U00000270,I00032712,21,0,4,8,431.23,882,13,0,146.65,0.1,服饰鞋包,31,0.481,1,0,50,8,5,9,0,0,0,0,5,5.3,15.75,0.9,0.819,78.75,0
U00000271,I00005540,23,0,3,14,1110.47,662,4,0,74.41,0.213,服饰鞋包,18,0.616,4,1,0,0,0,0,0,0,0,0,14,0.8,0.0,0.0,0.968,0.0,1
U00000272,I00053352,25,0,4,12,1384.75,970,43,0,155.7,0.345,美妆个护,31,0.25,1,0,7,0,0,2,0,1,0,0,6,3.9,1.429,5.2,0.86,7.14,1
U00000273,I00061268,26,0,4,11,392.96,647,42,0,278.93,0.0,服饰鞋包,40,0.522,5,0,0,0,0,0,0,0,0,0,1,13.4,0.0,0.0,0.642,0.0,0
U00000274,I00048355,34,0,2,13,4871.03,529,0,4,90.31,0.221,家居日用,27,0.646,3,0,14,3,1,4,1,0,1,1,3,12.9,7.25,3.4,0.65,46.25,1
U00000275,I00002558,20,0,4,11,3937.89,535,14,0,22.77,0.0,数码家电,24,0.452,3,1,32,6,2,9,1,0,0,0,11,17.4,5.292,0.9,0.58,36.46,1
U00000276,I00038361,37,0,1,14,195.87,555,88,0,67.49,0.0,服饰鞋包,41,0.513,1,0,28,7,2,11,0,0,0,0,5,16.5,10.75,1.1,0.593,53.75,0
U00000277,I00082019,25,1,4,9,1761.19,242,5,0,124.72,0.0,美妆个护,27,0.351,4,0,2,0,0,0,0,0,0,0,2,9.7,0.667,0.0,0.712,3.34,1
U00000278,I00002201,29,1,2,24,1944.02,5,10,0,117.55,0.246,家居日用,13,0.261,4,0,6,0,0,1,0,1,1,0,3,24.9,1.875,8.1,0.491,9.38,1
U00000279,I00068498,35,1,2,5,1002.9,147,242,0,152.22,0.0,美妆个护,38,0.619,5,0,3,0,0,0,0,0,0,0,8,8.0,0.333,0.0,0.75,1.66,0
U00000280,I00046976,31,0,1,14,2154.91,509,39,0,69.1,0.0,食品生鲜,40,0.795,2,1,4,0,0,0,0,0,0,0,2,9.8,1.333,0.0,0.71,6.66,0
U00000281,I00021358,32,0,7,8,3725.24,490,64,0,18.58,0.167,食品生鲜,28,0.527,3,0,15,4,1,3,0,1,0,0,6,0.8,4.357,5.3,0.968,21.78,1
U00000282,I00077506,22,1,4,14,945.6,660,19,0,151.25,0.095,数码家电,34,0.403,2,0,2,0,0,0,0,0,0,0,47,17.6,0.042,0.0,0.577,0.21,0
U00000283,I00002870,25,0,4,13,2480.65,596,32,1,48.16,0.0,数码家电,21,0.514,3,1,2,0,0,0,0,0,0,0,14,5.6,0.133,0.0,0.811,0.66,0
U00000284,I00061136,32,0,3,13,289.55,847,2,1,76.38,0.0,数码家电,22,0.604,7,1,0,0,0,0,0,0,0,0,4,3.4,0.0,0.0,0.876,0.0,0
U00000285,I00050109,32,0,5,2,3943.79,389,40,1,68.67,0.031,食品生鲜,40,0.866,1,1,5,0,0,1,1,0,1,1,37,0.3,0.171,3.1,0.988,10.86,1
U00000286,I00038468,28,0,4,3,2993.72,539,8,15,30.93,0.0,食品生鲜,12,0.721,5,0,17,3,2,6,0,0,0,0,14,23.8,2.533,0.6,0.502,12.66,1
U00000287,I00023329,32,0,5,16,846.74,574,7,1,143.42,0.0,美妆个护,28,0.708,6,0,0,0,0,0,0,0,0,0,3,8.7,0.0,0.0,0.734,0.0,0
U00000288,I00086832,20,0,6,5,2604.46,243,20,1,57.81,0.0,服饰鞋包,49,0.323,3,0,9,2,1,2,1,0,0,0,9,31.3,1.9,0.2,0.434,19.5,1
U00000289,I00003988,32,1,4,13,1196.77,1,2,0,119.73,0.0,服饰鞋包,14,0.38,5,0,25,7,3,8,0,1,1,0,17,31.0,3.333,8.8,0.436,16.66,1
U00000290,I00058872,34,0,2,15,979.95,1,2,3,48.5,0.0,服饰鞋包,32,0.431,2,0,5,1,0,1,0,0,0,0,4,48.4,1.7,0.1,0.331,8.5,0
U00000291,I00022400,26,1,5,15,875.2,627,16,0,750.35,0.028,服饰鞋包,42,0.569,2,1,5,1,0,1,1,0,1,0,4,6.0,1.7,3.1,0.8,18.5,1
U00000292,I00046215,28,0,7,11,409.03,705,38,0,311.47,0.07,美妆个护,27,0.599,2,0,14,3,1,5,0,0,0,0,4,21.3,6.1,0.5,0.53,30.5,0
U00000293,I00086417,18,0,3,21,976.23,542,31,0,183.43,0.0,家居日用,37,0.616,4,0,27,6,3,6,0,0,0,0,7,0.2,7.125,0.6,0.992,35.62,1
U00000294,I00070272,38,0,6,3,3808.18,970,3,0,79.02,0.057,美妆个护,34,0.767,2,1,895,139,92,285,0,0,0,0,7,16.3,234.562,28.5,0.596,1172.81,0
